Κατηγορία,Σχολείο,Κωδικός,Διεύθυνση,Περιφερειακή Διεύθυνση,lat,lon,Τύπος,Type
Γυμνάσια,ΓΥΜΝΑΣΙΟ ΚΑΡΕΑ (ΧΡΗΣΤΟΣ ΑΝΤΩΝΙΑΔΗΣ),501506,"ΕΛΛΗΝΩΝ ΑΞΙΩΜΑΤΙΚΩΝ 2,  16233",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9477573,23.7669488,Δημόσιο,Public
Γυμνάσια,ΕΙΔΙΚΟ ΓΥΜΝΑΣΙΟ ΑΘΗΝΩΝ,501555,"ΥΔΡΑΣ 2,  16345",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9359607,23.7543065,Δημόσιο,Public
Γυμνάσια,Ενιαίο Ειδικό Επαγγελματικό Γυμνάσιο - Λύκειο Αθήνας,511002,"ΑΓΙΩΝ ΑΣΩΜΑΤΩΝ 16-20,  10553",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.97902320000001,23.720485,Δημόσιο,Public
Γυμνάσια,ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ ΑΘΗΝΩΝ,501686,"ΣΟΛΩΜΟΥ ΚΑΙ ΠΕΤΑΛΑ,  14343",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0239609,23.7271182,Δημόσιο,Public
Γυμνάσια,ΗΜΕΡΗΣΙΟ ΓΥΜΝΑΣΙΟ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ,501535,"ΘΗΒΩΝ ΚΑΙ ΜΙΚΡΑΣ ΑΣΙΑΣ,  11527",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9842466,23.7679725,Δημόσιο,Public
Γυμνάσια,ΜΟΥΣΙΚΟ ΣΧΟΛΕΙΟ ΑΘΗΝΑΣ,539001,"Δρακοντος 37,  10442",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9946126,23.7025668,Δημόσιο,Public
Γυμνάσια,ΠΕΙΡΑΜΑΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΑΘΗΝΩΝ,501001,"ΣΚΟΥΦΑ 43,  10673",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9798356,23.7388717,Δημόσιο,Public
Ειδικής Επαγγελματικής Εκπαίδευσης και Κατάρτισης,ΕΕΕΕΚ ΚΩΦΩΝ ΒΑΡΗΚΟΩΝ ΑΘΗΝΑΣ,541001,"ΖΑΧΑΡΩΦ 1 - ΑΘΗΝΑ,  11521",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9856903,23.7596275,Δημόσιο,Public
Επαγγελματικά Λύκεια,10ο ΗΜΕΡΗΣΙΟ ΕΠΑ.Λ. ΑΘΗΝΩΝ,540752,"ΤΙΜΟΘΕΟΥ 18 ΚΑΙ ΔΑΜΑΡΕΩΣ - ΠΑΓΚΡΑΤΙ,  11633",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9674884,23.7515203,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΘΗΝΩΝ,540670,"ΑΧΙΛΛΕΩΣ 37-41,  10436",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9845993,23.7184394,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΓΑΛΑΤΣΙΟΥ,540710,"ΤΑΫΓΕΤΟΥ ΚΑΙ ΠΑΣΣΩΒ 8,  11141",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0129183,23.7398346,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΔΑΦΝΗΣ,540241,"ΓΡΑΜΜΟΥ 1,  17234",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9535543,23.7284062,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΖΩΓΡΑΦΟΥ,540010,"ΗΡ. ΠΟΛΥΤΕΧΝΕΙΟΥ 9,  15773",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9774664,23.7811991,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΗΛΙΟΥΠΟΛΗΣ,540351,"Λ. ΒΟΥΛΙΑΓΜΕΝΗΣ 523,  16341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.922837,23.74532,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΚΑΙΣΑΡΙΑΝΗΣ,540751,"ΗΡΩΣ ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΥ 2,  16121",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9657335,23.7576376,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,540730,"ΛΑΧΑΝΑ 7,  14342",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.04910270000001,23.7429646,Δημόσιο,Public
Επαγγελματικά Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΥΜΗΤΤΟΣ - ΠΑΠΑΣΤΡΑΤΕΙΟΣ,540750,"ΠΑΠΑΣΤΡΑΤΟΥ 35,  17237",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9558854,23.7489926,Δημόσιο,Public
Επαγγελματικά Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΘΗΝΩΝ,540671,"ΣΙΝΑ 70,  10672",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9828178,23.7404474,Δημόσιο,Public
Επαγγελματικά Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΓΑΛΑΤΣΙΟΥ,540711,"ΤΑΥΓΕΤΟΥ 60 & ΠΑΣΣΩΒ 8,  11141",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0129183,23.7398346,Δημόσιο,Public
Επαγγελματικά Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,540731,"ΘΕΣΣΑΛΟΝΙΚΗΣ 40 & ΛΑΧΑΝΑ,  14342",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0493695,23.7428827,Δημόσιο,Public
Επαγγελματικά Λύκεια,3ο ΕΣΠΕΡΙΝΟ ΕΠΑ.Λ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,540732,"ΘΕΣΣΑΛΟΝΙΚΗΣ ΚΑΙ ΛΑΧΑΝΑ 7,  14342",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.04910270000001,23.7429646,Δημόσιο,Public
Επαγγελματικά Λύκεια,3ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΘΗΝΩΝ,540690,"ΔΡΑΚΟΝΤΟΣ 4,  10442",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9945262,23.7037903,Δημόσιο,Public
Επαγγελματικά Λύκεια,4ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΘΗΝΩΝ,540190,"ΡΩΣ 1,  11144",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0212991,23.7338571,Δημόσιο,Public
Επαγγελματικά Λύκεια,5ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΑΘΗΝΩΝ,540191,"ΚΩΛΕΤΤΗ 34,  10682",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9859276,23.7329383,Δημόσιο,Public
Επαγγελματικά Λύκεια,6ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΘΗΝΩΝ,540200,"ΝΕΣΤΟΥ 4,  11527",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9816575,23.7588222,Δημόσιο,Public
Επαγγελματικά Λύκεια,7ο ΕΣΠΕΡΙΝΟ ΕΠΑΛ ΑΘΗΝΩΝ,540204,"ΝΕΣΤΟΥ 4,  11527",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9816575,23.7588222,Δημόσιο,Public
Επαγγελματικά Λύκεια,9ο ΗΜΕΡΗΣΙΟ ΕΠΑΛ ΑΘΗΝΩΝ,540695,"ΔΡΑΚΟΝΤΟΣ 4,  10442",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9945262,23.7037903,Δημόσιο,Public
Ιδιωτικά Σχολεία,KATIPUNAN PHILIPPINES CULTURAL ACADEMY (KAPHILCA) - ΓΥΜΝΑΣΙΟ,560044,,ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,,,Ιδωτικό,Private
Ιδιωτικά Σχολεία,KATIPUNAN PHILIPPINES CULTURAL ACADEMY (KAPHILCA) - ΛΥΚΕΙΟ,561033,,ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,,,Ιδωτικό,Private
Ιδιωτικά Σχολεία,Εκπαιδευτήρια «ΣΥΓΧΡΟΝΗ ΠΑΙΔΕΙΑ» ΙΔΙΩΤΙΚΟ ΓΥΜΝΑΣΙΟ Αφοι Βαθειά - Κυραϊλίδης Χ. Ο.Ε.,560024,"Π. Μελά 29,  16233",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9422817,23.7708574,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΕΚΠΑΙΔΕΥΤΗΡΙΑ Η ΘΕΟΜΗΤΩΡ ΙΔΙΩΤΙΚΟ ΓΥΜΝΑΣΙΟ,580150,"ΕΛ.ΒΕΝΙΖΕΛΟΥ 128,  16345",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9353133,23.7578065,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΙΔΙΩΤΙΚΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ Η ΘΕΟΜΗΤΩΡ,561011,"Ελ.Βενιζέλου 128,  16345",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9353133,23.7578065,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΙΔΙΩΤΙΚΟ ΓΥΜΝΑΣΙΟ ΑΝΩ ΠΑΤΗΣΙΑ - ΛΕΟΝΤΕΙΟ ΛΥΚΕΙΟ ΠΑΤΗΣΙΩΝ,591905,"ΝΕΙΓΥ 17,  11143",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.023358,23.7323618,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΙΔΙΩΤΙΚΟ ΓΥΜΝΑΣΙΟ ΑΡΜΕΝΙΚΟΣ ΚΥΑΝΟΥΣ ΣΤΑΥΡΟΣ,581720,"ΣΑΡΚΟΥΔΙΝΟΥ 120,  11745",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9517972,23.721927,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΙΔΙΩΤΙΚΟ ΗΜΕΡΗΣΙΟ ΓΕΛ ΣΥΓΧΡΟΝΗ ΠΑΙΔΕΙΑ,580715,"Π. ΜΕΛΑ 29,  16233",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9422817,23.7708574,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΚΑΝΑΔΙΚΟ ΛΥΚΕΙΟ ΤΗΣ ΕΛΛΑΔΑΣ (ΓΥΜΝΑΣΙΟ),560045,,ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,,,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΚΑΝΑΔΙΚΟ ΛΥΚΕΙΟ ΤΗΣ ΕΛΛΑΔΑΣ (ΛΥΚΕΙΟ),56034,,ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,,,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΛΕΟΝΤΕΙΟ ΛΥΚΕΙΟ ΠΑΤΗΣΙΩΝ ΙΔΙΩΤΙΚΟ ΗΜΕΡΗΣΙΟ ΛΥΚΕΙΟ,590905,"ΝΕΙΓΥ 17,  11143",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.023358,23.7323618,Ιδωτικό,Private
Λύκεια,12ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551150,"ΚΕΙΡΙΑΔΩΝ -ΣΦΗΤΤΙΩΝ 1,  11854",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.975041,23.7115024,Δημόσιο,Public
Λύκεια,13ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551160,"ΑΛΦΕΙΩΝΙΑΣ 10-12 και ΒΟΥΤΣΙΝΑ,  11632",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9573041,23.7441744,Δημόσιο,Public
Λύκεια,14ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551170,"ΣΙΚΕΛΙΑΣ 7-9,  11741",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9616641,23.720748,Δημόσιο,Public
Λύκεια,15ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551180,"ΚΥΨΕΛΗΣ 46 & ΠΑΞΩΝ,  11362",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9984301,23.7382765,Δημόσιο,Public
Λύκεια,16ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551190,"ΠΑΝΟΡΜΟΥ ΚΑΙ ΛΑΡΙΣΗΣ 47,  11524",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.99344,23.7618968,Δημόσιο,Public
Λύκεια,17ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551200,"ΚΥΝΙΣΚΑΣ 29,  11636",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9644752,23.740032,Δημόσιο,Public
Λύκεια,18ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551210,"Λ. ΙΩΝΙΑΣ ΚΑΙ ΔΑΙΡΠΦΕΛΔ 11,  11144",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0217355,23.7337761,Δημόσιο,Public
Λύκεια,19ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ - ΑΘΗΝΑ ΠΑΛΛΑΔΑ,551220,"ΘΗΡΑΣ 45-47 & ΙΕΡΟΣΟΛΥΜΩΝ,  11252",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0017898,23.7310567,Δημόσιο,Public
Λύκεια,1ο ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΖΩΓΡΑΦΟΥ,551540,"ΚΡΙΝΩΝ 26,  15772",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9716266,23.7801249,Δημόσιο,Public
Λύκεια,1ο ΕΣΠΕΡΙΝΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551420,"ΝΙΚΟΠΟΛΕΩΣ 33,  11253",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0086539,23.7322808,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΒΥΡΩΝΑ,551490,"Γ.ΓΕΝΝΗΜΑΤΑ 34 (εναντι),  16231",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9609127,23.7589143,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΓΑΛΑΤΣΙΟΥ,551402,"ΠΑΣΣΩΒ 8,  11141",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0129183,23.7398346,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΗΛΙΟΥΠΟΛΗΣ - ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΗΛΙΟΥΠΟΛΗΣ,551610,"ΓΡ. ΑΥΞΕΝΤΙΟΥ 2,  16343",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9354831,23.759917,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΙΣΑΡΙΑΝΗΣ - ΜΑΡΙΟΣ ΧΑΚΚΑΣ,551630,"ΗΡΩΣ ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΥ 13Β,  16121",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9643855,23.7596151,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,551680,"Ν.ΤΡΥΠΙΑ 47,  14341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0366979,23.7370584,Δημόσιο,Public
Λύκεια,1ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΥΜΗΤΤΟΥ,551162,"ΗΛΙΟΥΠΟΛΕΩΣ ΚΑΙ ΠΡΟΥΣΣΗΣ 1,  17236",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9902906,23.6867608,Δημόσιο,Public
Λύκεια,1ο ΠΕΙΡΑΜΑΤΙΚΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ - ΓΕΝΝΑΔΕΙΟ,551040,"ΗΠΙΤΟΥ 15,  10557",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9742631,23.7313472,Δημόσιο,Public
Λύκεια,20ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551111,"ΖΥΜΠΡΑΚΑΚΗ 46 -48,  10445",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0080366,23.7276422,Δημόσιο,Public
Λύκεια,21ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551181,"ΤΑΥΓΕΤΟΥ 60,  11255",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0123162,23.7397994,Δημόσιο,Public
Λύκεια,22ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551211,"ΟΛΟΦΥΤΟΥ 55 ΚΑΙ ΛΑΡΝΕΩΣ 2,  11142",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0274685,23.7450281,Δημόσιο,Public
Λύκεια,24ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551132,"Γ. ΣΟΥΚΑ 3,  11522",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9884942,23.7565863,Δημόσιο,Public
Λύκεια,26ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ - ΜΑΡΑΣΛΕΙΟ,551260,"ΜΑΡΑΣΛΗ 8 και ΣΟΥΗΔΙΑΣ,  10676",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9778894,23.7465947,Δημόσιο,Public
Λύκεια,27ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551310,"ΠΥΛΟΥ ΚΑΙ ΜΟΝΑΣΤΗΡΙΟΥ 43-45,  10441",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9877988,23.71169,Δημόσιο,Public
Λύκεια,2ο ΕΣΠΕΡΙΝΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551430,"ΠΑΝΑΓΗ ΚΥΡΙΑΚΟΥ 12,  11521",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9852865,23.754445,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ ΘΕΟΔΩΡΟΣ ΑΓΓΕΛΟΠΟΥΛΟΣ,551198,"Χέυδεν 35 & Αχαρνών 80,  10434",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9933691,23.7273262,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΓΑΛΑΤΣΙΟΥ,551404,"ΠΑΣΣΩΒ 8,  11141",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0129183,23.7398346,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΔΑΦΝΗΣ,551520,"ΓΡΑΜΜΟΥ 1,  17234",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9535543,23.7284062,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΗΛΙΟΥΠΟΛΗΣ,551620,"ΜΑΡΙΝΟΥ ΑΝΤΥΠΑ ΚΑΙ ΤΖΟΥΜΑΓΙΑΣ,  16346",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0432919,23.7724965,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΚΑΙΣΑΡΙΑΝΗΣ,551637,"ΗΡΩΣ ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΥ 13β,  16121",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9643855,23.7596151,Δημόσιο,Public
Λύκεια,2ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,551690,"ΤΡΩΑΔΟΣ 39,  14342",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.044442,23.7383442,Δημόσιο,Public
Λύκεια,2ο ΠΕΙΡΑΜΑΤΙΚΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΑΣ,551010,"ΠΑΝ. ΚΥΡΙΑΚΟΥ 12,  11521",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9852865,23.754445,Δημόσιο,Public
Λύκεια,38ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΑΣ,551380,"ΕΥΕΛΠΙΔΩΝ 40,  11362",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9962589,23.7449193,Δημόσιο,Public
Λύκεια,39ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551390,"ΒΕΛΒΕΝΔΟΥ 47,  11364",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.004129,23.7473041,Δημόσιο,Public
Λύκεια,3ο ΕΣΠΕΡΙΝΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΑΘΗΝΩΝ,551108,"ΖΕΥΞΙΔΟΣ 1 ΚΑΙ ΠΥΘΕΟΥ,  11743",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9638119,23.7319551,Δημόσιο,Public
Λύκεια,3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΒΥΡΩΝΑ,551501,"ΤΑΤΑΟΥΛΩΝ 2,  16232",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9525479,23.7572554,Δημόσιο,Public
Λύκεια,3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΓΑΛΑΤΣΙΟΥ,551405,"ΑΓ. ΕΙΡΗΝΗΣ 5,  11146",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,38.0247142,23.7573093,Δημόσιο,Public
Λύκεια,3ο ΗΜΕΡΗΣΙΟ ΓΕΝΙΚΟ ΛΥΚΕΙΟ ΔΑΦΝΗΣ,551525,"ΣΟΦΟΚΛΗ ΒΕΝΙΖΕΛΟΥ 79,  17341",ΔΙΕΥΘΥΝΣΗ Δ.Ε. Α΄ ΑΘΗΝΑΣ,37.9456174,23.731203,Δημόσιο,Public
